ISO_3_CODE,COUNTRYNAME,WHO_REGION,YEAR,VACCINECODE,VACCINE_DESCRIPTION,SCHEDULEROUNDS,TARGETPOP,TARGETPOP_DESCRIPTION,GEOAREA,AGEADMINISTERED,AGEADMINISTERED_MONTHS
MLI,Mali,AFRO,2023.0,VITAMINA,Vitamin A supplements,2.0,Unknown,General/routine,NATIONAL,Y1,12.0
MLI,Mali,AFRO,2023.0,YF,YF (Yellow fever) vaccine,1.0,Unknown,General/routine,NATIONAL,M9,9.0
MLT,Malta,EURO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,B,
MLT,Malta,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
MLT,Malta,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2.0,Unknown,General/routine,NATIONAL,M3,3.0
MLT,Malta,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3.0,Unknown,General/routine,NATIONAL,M4,4.0
MLT,Malta,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18,18.0
MLT,Malta,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,B,
MLT,Malta,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,W4,
MLT,Malta,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,W8,
MLT,Malta,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,4.0,RISKGROUPS,Risk group(s),NATIONAL,M12,12.0
MLT,Malta,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,CATCHUP_C,Catch-up children,NATIONAL,Y13-Y14,
MLT,Malta,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M6,6.0
MLT,Malta,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y12,144.0
MLT,Malta,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y65,
MLT,Malta,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,Not Specified,
MLT,Malta,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,Not Specified,
MLT,Malta,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
MLT,Malta,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,Unknown,General/routine,NATIONAL,M6-M59,
MLT,Malta,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,Unknown,General/routine,NATIONAL,Y5-Y16,
MLT,Malta,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
MLT,Malta,EURO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,Unknown,General/routine,NATIONAL,M3,3.0
MLT,Malta,EURO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,2.0,Unknown,General/routine,NATIONAL,M13,13.0
MLT,Malta,EURO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,3.0,Unknown,General/routine,NATIONAL,Y14,168.0
MLT,Malta,EURO,2023.0,MEN_B,Meningococcal B vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
MLT,Malta,EURO,2023.0,MEN_B,Meningococcal B vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
MLT,Malta,EURO,2023.0,MEN_B,Meningococcal B vaccine,3.0,Unknown,General/routine,NATIONAL,M12,12.0
MLT,Malta,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,Unknown,General/routine,NATIONAL,M13,13.0
MLT,Malta,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,Unknown,General/routine,NATIONAL,Y3-Y4,
MLT,Malta,EURO,2023.0,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
MLT,Malta,EURO,2023.0,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
MLT,Malta,EURO,2023.0,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,3.0,Unknown,General/routine,NATIONAL,M12,12.0
MLT,Malta,EURO,2023.0,TDIPV_S,"Td-IPV (Tetanus, diphtheria for older children and adults and IPV) vaccine",5.0,B_ADO_W,General/routine,NATIONAL,Y14,168.0
MMR,Myanmar,SEARO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,Unknown,General/routine,NATIONAL,B-M2,
MMR,Myanmar,SEARO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
MMR,Myanmar,SEARO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
MMR,Myanmar,SEARO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,Unknown,General/routine,NATIONAL,M6,6.0
MMR,Myanmar,SEARO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18,18.0
MMR,Myanmar,SEARO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,Unknown,General/routine,NATIONAL,B,
MMR,Myanmar,SEARO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y9,108.0
MMR,Myanmar,SEARO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,Unknown,General/routine,NATIONAL,M4,4.0
MMR,Myanmar,SEARO,2023.0,JE_LIVEATD,JE-Livatd (Japanese Encephalitis live-attenuated) vaccine,1.0,Unknown,General/routine,NATIONAL,M9,9.0
MMR,Myanmar,SEARO,2023.0,MR,MR (Measles and rubella) vaccine,1.0,Unknown,General/routine,NATIONAL,M9,9.0
MMR,Myanmar,SEARO,2023.0,MR,MR (Measles and rubella) vaccine,2.0,Unknown,General/routine,NATIONAL,M18,18.0
MMR,Myanmar,SEARO,2023.0,OPV,OPV (Oral polio vaccine),1.0,Unknown,General/routine,NATIONAL,M2,2.0
MMR,Myanmar,SEARO,2023.0,OPV,OPV (Oral polio vaccine),2.0,Unknown,General/routine,NATIONAL,M4,4.0
MMR,Myanmar,SEARO,2023.0,OPV,OPV (Oral polio vaccine),3.0,Unknown,General/routine,NATIONAL,M6,6.0
MMR,Myanmar,SEARO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
MMR,Myanmar,SEARO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
MMR,Myanmar,SEARO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,Unknown,General/routine,NATIONAL,M6,6.0
MMR,Myanmar,SEARO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
MMR,Myanmar,SEARO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
MMR,Myanmar,SEARO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact,
MMR,Myanmar,SEARO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1,1.0
MMR,Myanmar,SEARO,2023.0,VITAMINA,Vitamin A supplements,1.0,Unknown,General/routine,NATIONAL,M6-M59,
MNE,Montenegro,EURO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,Unknown,General/routine,NATIONAL,B,
MNE,Montenegro,EURO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",1.0,CATCHUP_C,Catch-up children,NATIONAL,Y6,72.0
MNE,Montenegro,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1.0,Unknown,General/routine,NATIONAL,W9,
MNE,Montenegro,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2.0,Unknown,General/routine,NATIONAL,W17,
MNE,Montenegro,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18,18.0
MNE,Montenegro,EURO,2023.0,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,3.0,Unknown,General/routine,NATIONAL,W23,
MNE,Montenegro,EURO,2023.0,DTAPIPV,DTaP-IPV (acellular) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y6,72.0
MNE,Montenegro,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,B,
MNE,Montenegro,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,W5,
MNE,Montenegro,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,W9,
MNE,Montenegro,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,4.0,RISKGROUPS,Risk group(s),NATIONAL,M13,13.0
MNE,Montenegro,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y9-Y14,
MNE,Montenegro,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
MNE,Montenegro,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
MNE,Montenegro,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,
MNE,Montenegro,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,Not Specified,
MNE,Montenegro,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,Not Specified,
MNE,Montenegro,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
MNE,Montenegro,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,Unknown,General/routine,NATIONAL,>=M6,
MNE,Montenegro,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
MNE,Montenegro,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,Unknown,General/routine,NATIONAL,M13,13.0
MNE,Montenegro,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,Unknown,General/routine,NATIONAL,Y6,72.0
MNE,Montenegro,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,Y18,216.0
MNE,Montenegro,EURO,2023.0,TDIPV_S,"Td-IPV (Tetanus, diphtheria for older children and adults and IPV) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y14,168.0
MNG,Mongolia,WPRO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,Unknown,General/routine,NATIONAL,B,
MNG,Mongolia,WPRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
MNG,Mongolia,WPRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,Unknown,General/routine,NATIONAL,M3,3.0
MNG,Mongolia,WPRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,Unknown,General/routine,NATIONAL,M4,4.0
MNG,Mongolia,WPRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,Unknown,General/routine,NATIONAL,M14,14.0
MNG,Mongolia,WPRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,2.0,Unknown,General/routine,NATIONAL,Y2,24.0
MNG,Mongolia,WPRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
MNG,Mongolia,WPRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,Unknown,General/routine,NATIONAL,B,
MNG,Mongolia,WPRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,Not Specified,
MNG,Mongolia,WPRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,Not Specified,
MNG,Mongolia,WPRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
MNG,Mongolia,WPRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,Unknown,General/routine,NATIONAL,Y2-Y5,
MNG,Mongolia,WPRO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,Unknown,General/routine,NATIONAL,M5,5.0
MNG,Mongolia,WPRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
MNG,Mongolia,WPRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,Unknown,General/routine,NATIONAL,M9,9.0
MNG,Mongolia,WPRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,Unknown,General/routine,NATIONAL,Y2,24.0
MNG,Mongolia,WPRO,2023.0,OPV,OPV (Oral polio vaccine),1.0,Unknown,General/routine,NATIONAL,B,
MNG,Mongolia,WPRO,2023.0,OPV,OPV (Oral polio vaccine),2.0,Unknown,General/routine,NATIONAL,M2,2.0
MNG,Mongolia,WPRO,2023.0,OPV,OPV (Oral polio vaccine),3.0,Unknown,General/routine,NATIONAL,M3,3.0
MNG,Mongolia,WPRO,2023.0,OPV,OPV (Oral polio vaccine),4.0,Unknown,General/routine,NATIONAL,M4,4.0
MNG,Mongolia,WPRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
MNG,Mongolia,WPRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
MNG,Mongolia,WPRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,Unknown,General/routine,NATIONAL,M9,9.0
MNG,Mongolia,WPRO,2023.0,RABIES,Rabies vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
MNG,Mongolia,WPRO,2023.0,TBE_ADULT,Adult TBE (tick borne encephalitis) vaccine,1.0,RISKGROUPS,Risk group(s),Not Specified,Not Specified,
MNG,Mongolia,WPRO,2023.0,TBE_PEDIATRIC,Pediatric TBE (tick borne encephalitis) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
MNG,Mongolia,WPRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,B_CHILD_W,General/routine,NATIONAL,Y7,84.0
MNG,Mongolia,WPRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,B_ADO_W,General/routine,NATIONAL,Y15,180.0
MNG,Mongolia,WPRO,2023.0,VITAMINA,Vitamin A supplements,1.0,Unknown,General/routine,NATIONAL,M6-M59,
MNG,Mongolia,WPRO,2023.0,YF,YF (Yellow fever) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
MNP,Northern Mariana Islands,WPRO,2023.0,DTAP,DTaP (acellular) vaccine,1.0,Unknown,General/routine,NATIONAL,W6,
MNP,Northern Mariana Islands,WPRO,2023.0,DTAP,DTaP (acellular) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
MNP,Northern Mariana Islands,WPRO,2023.0,DTAP,DTaP (acellular) vaccine,3.0,Unknown,General/routine,NATIONAL,M6,6.0
MNP,Northern Mariana Islands,WPRO,2023.0,DTAP,DTaP (acellular) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M15-M18,
MNP,Northern Mariana Islands,WPRO,2023.0,DTAP,DTaP (acellular) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y4-Y6,
MNP,Northern Mariana Islands,WPRO,2023.0,DTAPHEPBIPV,DTaP-HepB-IPV (acellular) vaccine,1.0,Unknown,General/routine,NATIONAL,W6,
MNP,Northern Mariana Islands,WPRO,2023.0,DTAPHEPBIPV,DTaP-HepB-IPV (acellular) vaccine,2.0,Unknown,General/routine,NATIONAL,M6,6.0
MNP,Northern Mariana Islands,WPRO,2023.0,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,1.0,Unknown,General/routine,NATIONAL,W6,
MNP,Northern Mariana Islands,WPRO,2023.0,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
MNP,Northern Mariana Islands,WPRO,2023.0,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,3.0,Unknown,General/routine,NATIONAL,M6,6.0
MNP,Northern Mariana Islands,WPRO,2023.0,DTAPIPV,DTaP-IPV (acellular) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y4-Y6,
MNP,Northern Mariana Islands,WPRO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y19,
MNP,Northern Mariana Islands,WPRO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,2.0,ADULTS,Adults,NATIONAL,+M6,6.0
MNP,Northern Mariana Islands,WPRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,Unknown,General/routine,NATIONAL,M12,12.0
MNP,Northern Mariana Islands,WPRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,2.0,Unknown,General/routine,NATIONAL,+M6,6.0
MNP,Northern Mariana Islands,WPRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,Unknown,General/routine,NATIONAL,B,
MNP,Northern Mariana Islands,WPRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,2.0,Unknown,General/routine,NATIONAL,W6,
MNP,Northern Mariana Islands,WPRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,3.0,Unknown,General/routine,NATIONAL,M6,6.0
MNP,Northern Mariana Islands,WPRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,1.0,Unknown,General/routine,NATIONAL,W6,
MNP,Northern Mariana Islands,WPRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
MNP,Northern Mariana Islands,WPRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,3.0,Unknown,General/routine,NATIONAL,M15-M18,
MNP,Northern Mariana Islands,WPRO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y9-Y14,
MNP,Northern Mariana Islands,WPRO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M6,6.0
MNP,Northern Mariana Islands,WPRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,
MNP,Northern Mariana Islands,WPRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,Not Specified,
MNP,Northern Mariana Islands,WPRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,Not Specified,
MNP,Northern Mariana Islands,WPRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
MNP,Northern Mariana Islands,WPRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,Unknown,General/routine,NATIONAL,>=M6,
MNP,Northern Mariana Islands,WPRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,Unknown,General/routine,NATIONAL,>=M6,
MNP,Northern Mariana Islands,WPRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
MNP,Northern Mariana Islands,WPRO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,Unknown,General/routine,NATIONAL,W6,
MNP,Northern Mariana Islands,WPRO,2023.0,IPV,IPV (Inactivated polio vaccine),2.0,Unknown,General/routine,NATIONAL,M4,4.0
MNP,Northern Mariana Islands,WPRO,2023.0,IPV,IPV (Inactivated polio vaccine),3.0,Unknown,General/routine,NATIONAL,M6,6.0
MNP,Northern Mariana Islands,WPRO,2023.0,IPV,IPV (Inactivated polio vaccine),4.0,Unknown,General/routine,NATIONAL,Y4-Y6,
MNP,Northern Mariana Islands,WPRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,Unknown,General/routine,NATIONAL,Y11,132.0
MNP,Northern Mariana Islands,WPRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,2.0,Unknown,General/routine,NATIONAL,Y16,192.0
MNP,Northern Mariana Islands,WPRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,Unknown,General/routine,NATIONAL,M12,12.0
MNP,Northern Mariana Islands,WPRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,Unknown,General/routine,NATIONAL,Y4-Y6,
MNP,Northern Mariana Islands,WPRO,2023.0,MMRV,"MMRV (Measles, mumps, rubella and varicella) vaccine",1.0,Unknown,General/routine,NATIONAL,M12,12.0
MNP,Northern Mariana Islands,WPRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,W6,
MNP,Northern Mariana Islands,WPRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
MNP,Northern Mariana Islands,WPRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,Unknown,General/routine,NATIONAL,M6,6.0
MNP,Northern Mariana Islands,WPRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,4.0,Unknown,General/routine,NATIONAL,M15-M18,
MNP,Northern Mariana Islands,WPRO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,W6,
MNP,Northern Mariana Islands,WPRO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
MNP,Northern Mariana Islands,WPRO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,3.0,Unknown,General/routine,NATIONAL,M6,6.0
MNP,Northern Mariana Islands,WPRO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y7-Y18,
MNP,Northern Mariana Islands,WPRO,2023.0,VARICELLA,Varicella vaccine,1.0,Unknown,General/routine,NATIONAL,M12,12.0
MNP,Northern Mariana Islands,WPRO,2023.0,VARICELLA,Varicella vaccine,2.0,Unknown,General/routine,NATIONAL,Y4-Y6,
MNP,Northern Mariana Islands,WPRO,2023.0,ZOSTER,Shingles (Herpes zoster for older adults) vaccine,1.0,ADULTS,Adults,NATIONAL,Y50-Y85,
MOZ,Mozambique,AFRO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,Unknown,General/routine,NATIONAL,B,
MOZ,Mozambique,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
MOZ,Mozambique,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,Unknown,General/routine,NATIONAL,M3,3.0
MOZ,Mozambique,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,Unknown,General/routine,NATIONAL,M4,4.0
MOZ,Mozambique,AFRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y9,108.0
MOZ,Mozambique,AFRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6,6.0
MOZ,Mozambique,AFRO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,Unknown,General/routine,NATIONAL,M4,4.0
MOZ,Mozambique,AFRO,2023.0,IPV,IPV (Inactivated polio vaccine),2.0,Unknown,General/routine,NATIONAL,M9,9.0
MOZ,Mozambique,AFRO,2023.0,MR,MR (Measles and rubella) vaccine,1.0,Unknown,General/routine,NATIONAL,M9,9.0
MOZ,Mozambique,AFRO,2023.0,MR,MR (Measles and rubella) vaccine,2.0,Unknown,General/routine,NATIONAL,M18,18.0
MOZ,Mozambique,AFRO,2023.0,OPV,OPV (Oral polio vaccine),1.0,Unknown,General/routine,NATIONAL,B,
MOZ,Mozambique,AFRO,2023.0,OPV,OPV (Oral polio vaccine),2.0,Unknown,General/routine,NATIONAL,M2,2.0
MOZ,Mozambique,AFRO,2023.0,OPV,OPV (Oral polio vaccine),3.0,Unknown,General/routine,NATIONAL,M3,3.0
MOZ,Mozambique,AFRO,2023.0,OPV,OPV (Oral polio vaccine),4.0,Unknown,General/routine,NATIONAL,M4,4.0
MOZ,Mozambique,AFRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
